speech_id,party,sentiment_score,negativity_score,speech_length,avg_sentence_length,kw_democracy_count,kw_democracy_freq,kw_economy_count,kw_economy_freq,kw_welfare_health_count,kw_welfare_health_freq,kw_education_count,kw_education_freq,kw_environment_count,kw_environment_freq,kw_security_defense_count,kw_security_defense_freq,kw_foreign_policy_count,kw_foreign_policy_freq,kw_immigration_count,kw_immigration_freq
1361,Democrat,0.9999,0.027,3106,3106.0,3,0.0009658725048293626,22,0.0070830650354153256,1,0.0003219575016097875,12,0.0038634900193174502,2,0.000643915003219575,5,0.0016097875080489374,5,0.0016097875080489374,25,0.008048937540244688
1362,Democrat,0.969,0.073,394,394.0,1,0.0025380710659898475,0,0.0,0,0.0,0,0.0,0,0.0,4,0.01015228426395939,0,0.0,0,0.0
1363,Democrat,0.9996,0.032,1124,1124.0,8,0.0071174377224199285,2,0.0017793594306049821,2,0.0017793594306049821,0,0.0,0,0.0,7,0.006227758007117438,4,0.0035587188612099642,0,0.0
1364,Democrat,0.9999,0.109,5941,5941.0,30,0.00504965494024575,11,0.001851540144756775,12,0.0020198619760983,10,0.00168321831341525,4,0.0006732873253661,43,0.007237838747685575,47,0.007911126073051675,1,0.000168321831341525
1365,Republican,1.0,0.067,4056,4056.0,34,0.008382642998027613,12,0.0029585798816568047,2,0.0004930966469428008,10,0.002465483234714004,2,0.0004930966469428008,9,0.0022189349112426036,32,0.007889546351084813,0,0.0
1366,Republican,-1.0,0.114,13641,13641.0,118,0.008650392199985339,7,0.0005131588593211641,3,0.00021992522542335605,0,0.0,0,0.0,11,0.0008063924932189722,9,0.0006597756762700682,0,0.0
1367,Democrat,0.9951,0.063,294,294.0,1,0.003401360544217687,0,0.0,2,0.006802721088435374,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1368,Democrat,-0.9313,0.16,179,179.0,0,0.0,4,0.0223463687150838,6,0.0335195530726257,0,0.0,0,0.0,1,0.00558659217877095,0,0.0,0,0.0
1369,Democrat,0.9661,0.034,56,56.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.017857142857142856,0,0.0
1370,Democrat,-0.5265,0.108,5942,5942.0,12,0.002019522046449007,62,0.010434197239986537,23,0.0038707505890272637,7,0.0011780545270952542,1,0.0001682935038707506,10,0.001682935038707506,5,0.000841467519353753,0,0.0
1371,Republican,0.9872,0.013,115,115.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1372,Democrat,-0.9396,0.155,175,175.0,0,0.0,0,0.0,2,0.011428571428571429,1,0.005714285714285714,0,0.0,0,0.0,0,0.0,0,0.0
1373,Democrat,1.0,0.052,11393,11393.0,24,0.00210655665759677,13,0.001141051522864917,5,0.0004388659703326604,1,8.777319406653208e-05,6,0.0005266391643991925,41,0.0035987009567278153,20,0.0017554638813306416,1,8.777319406653208e-05
1374,Democrat,-0.8061,0.1,199,199.0,1,0.005025125628140704,2,0.010050251256281407,1,0.005025125628140704,1,0.005025125628140704,0,0.0,2,0.010050251256281407,0,0.0,0,0.0
1375,Democrat,-0.9889,0.223,229,229.0,1,0.004366812227074236,11,0.048034934497816595,5,0.021834061135371178,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1376,Democrat,0.9328,0.03,61,61.0,4,0.06557377049180328,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.01639344262295082,0,0.0
1377,Republican,0.9999,0.106,7005,7005.0,13,0.0018558172733761599,29,0.004139900071377587,6,0.0008565310492505353,1,0.00014275517487508923,11,0.0015703069236259815,28,0.003997144896502498,13,0.0018558172733761599,6,0.0008565310492505353
1378,Republican,0.9915,0.061,589,589.0,0,0.0,7,0.011884550084889643,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1379,Republican,1.0,0.09,5914,5914.0,10,0.0016909029421711193,29,0.004903618532296246,7,0.0011836320595197836,2,0.00033818058843422386,1,0.00016909029421711193,34,0.0057490700033818055,15,0.002536354413256679,2,0.00033818058843422386
1380,Democrat,-0.0873,0.14,364,364.0,0,0.0,7,0.019230769230769232,4,0.01098901098901099,0,0.0,0,0.0,1,0.0027472527472527475,0,0.0,0,0.0
1381,Republican,0.9081,0.0,130,130.0,1,0.007692307692307693,1,0.007692307692307693,0,0.0,0,0.0,1,0.007692307692307693,0,0.0,0,0.0,0,0.0
1382,Republican,0.9961,0.04,819,819.0,7,0.008547008547008548,0,0.0,0,0.0,0,0.0,0,0.0,6,0.007326007326007326,0,0.0,0,0.0
1383,Republican,0.9902,0.113,2186,2186.0,3,0.0013723696248856359,9,0.004117108874656907,18,0.008234217749313814,0,0.0,0,0.0,11,0.005032021957913998,2,0.0009149130832570906,0,0.0
1384,Democrat,-0.2961,0.098,151,151.0,1,0.006622516556291391,3,0.019867549668874173,3,0.019867549668874173,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1385,Democrat,0.9042,0.053,226,226.0,3,0.01327433628318584,8,0.035398230088495575,1,0.004424778761061947,0,0.0,1,0.004424778761061947,1,0.004424778761061947,1,0.004424778761061947,0,0.0
1386,Republican,1.0,0.039,3398,3398.0,6,0.0017657445556209534,85,0.025014714537963507,5,0.0014714537963507945,0,0.0,6,0.0017657445556209534,2,0.0005885815185403178,12,0.003531489111241907,3,0.0008828722778104767
1387,Democrat,-0.0892,0.166,343,343.0,0,0.0,3,0.008746355685131196,5,0.014577259475218658,0,0.0,1,0.0029154518950437317,0,0.0,0,0.0,0,0.0
1388,Democrat,0.9852,0.044,158,158.0,0,0.0,0,0.0,12,0.0759493670886076,0,0.0,0,0.0,0,0.0,1,0.006329113924050633,1,0.006329113924050633
1389,Democrat,0.9789,0.06,164,164.0,1,0.006097560975609756,1,0.006097560975609756,0,0.0,0,0.0,1,0.006097560975609756,1,0.006097560975609756,1,0.006097560975609756,0,0.0
1390,Republican,1.0,0.023,2808,2808.0,1,0.00035612535612535614,57,0.0202991452991453,1,0.00035612535612535614,0,0.0,3,0.0010683760683760685,2,0.0007122507122507123,11,0.003917378917378918,1,0.00035612535612535614
1391,Democrat,0.997,0.071,257,257.0,6,0.023346303501945526,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1392,Republican,-0.9919,0.118,2535,2535.0,9,0.0035502958579881655,3,0.001183431952662722,0,0.0,0,0.0,1,0.0003944773175542406,16,0.00631163708086785,23,0.009072978303747535,0,0.0
1393,Republican,1.0,0.063,6954,6954.0,54,0.007765314926660914,16,0.0023008340523439745,7,0.0010066148979004888,27,0.003882657463330457,7,0.0010066148979004888,15,0.0021570319240724763,38,0.00546448087431694,0,0.0
1394,Republican,0.9999,0.055,1797,1797.0,5,0.0027824151363383415,17,0.009460211463550361,7,0.0038953811908736783,0,0.0,0,0.0,2,0.0011129660545353367,4,0.0022259321090706734,0,0.0
1395,Republican,1.0,0.121,14872,14872.0,18,0.0012103281334050564,60,0.004034427111350188,20,0.0013448090371167294,9,0.0006051640667025282,14,0.0009413663259817106,40,0.0026896180742334587,22,0.0014792899408284023,6,0.0004034427111350188
1396,Republican,0.9997,0.069,2393,2393.0,0,0.0,63,0.02632678646050982,4,0.001671541997492687,2,0.0008357709987463436,0,0.0,4,0.001671541997492687,0,0.0,0,0.0
1397,Democrat,0.995,0.08,2964,2964.0,7,0.0023616734143049934,0,0.0,0,0.0,0,0.0,1,0.00033738191632928474,23,0.00775978407557355,6,0.0020242914979757085,0,0.0
1398,Republican,0.9933,0.013,160,160.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1399,Democrat,0.0124,0.068,162,162.0,0,0.0,4,0.024691358024691357,1,0.006172839506172839,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1400,Republican,0.9988,0.036,1744,1744.0,1,0.0005733944954128441,17,0.00974770642201835,3,0.0017201834862385322,2,0.0011467889908256881,0,0.0,2,0.0011467889908256881,1,0.0005733944954128441,0,0.0
1401,Democrat,0.9991,0.091,1576,1576.0,7,0.004441624365482234,6,0.0038071065989847717,4,0.0025380710659898475,0,0.0,2,0.0012690355329949238,0,0.0,2,0.0012690355329949238,0,0.0
1402,Republican,-0.5815,0.121,355,355.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.008450704225352112,0,0.0,0,0.0
1403,Republican,0.9999,0.075,2865,2865.0,9,0.0031413612565445027,24,0.008376963350785341,7,0.002443280977312391,3,0.0010471204188481676,2,0.0006980802792321117,24,0.008376963350785341,13,0.004537521815008726,1,0.00034904013961605586
1404,Republican,0.6797,0.005,199,199.0,1,0.005025125628140704,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1405,Republican,1.0,0.052,9873,9873.0,21,0.002127013065937405,30,0.003038590094196293,6,0.0006077180188392585,6,0.0006077180188392585,10,0.0010128633647320977,48,0.004861744150714068,48,0.004861744150714068,2,0.00020257267294641952
1406,Democrat,0.2023,0.113,85,85.0,2,0.023529411764705882,0,0.0,0,0.0,0,0.0,0,0.0,1,0.011764705882352941,0,0.0,0,0.0
1407,Republican,0.9998,0.045,1878,1878.0,0,0.0,3,0.001597444089456869,2,0.0010649627263045794,0,0.0,1,0.0005324813631522897,12,0.006389776357827476,6,0.003194888178913738,0,0.0
1408,Democrat,0.9986,0.073,1721,1721.0,3,0.0017431725740848344,10,0.005810575246949448,1,0.0005810575246949448,1,0.0005810575246949448,1,0.0005810575246949448,23,0.01336432306798373,29,0.0168506682161534,0,0.0
1409,Republican,0.9999,0.055,1730,1730.0,1,0.0005780346820809249,5,0.002890173410404624,1,0.0005780346820809249,2,0.0011560693641618498,1,0.0005780346820809249,36,0.020809248554913295,8,0.004624277456647399,2,0.0011560693641618498
1410,Democrat,0.9998,0.052,2173,2173.0,3,0.0013805798435342844,5,0.002300966405890474,0,0.0,7,0.0032213529682466636,2,0.0009203865623561896,7,0.0032213529682466636,5,0.002300966405890474,0,0.0
1411,Democrat,-0.9037,0.168,191,191.0,1,0.005235602094240838,6,0.031413612565445025,6,0.031413612565445025,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1412,Republican,1.0,0.063,4324,4324.0,27,0.006244218316373728,36,0.008325624421831638,11,0.002543940795559667,5,0.001156336725254394,10,0.002312673450508788,40,0.009250693802035153,37,0.008556891766882516,2,0.00046253469010175765
1413,Republican,0.9982,0.025,703,703.0,5,0.007112375533428165,2,0.002844950213371266,0,0.0,0,0.0,0,0.0,7,0.00995732574679943,0,0.0,0,0.0
1414,Democrat,0.9999,0.036,3512,3512.0,1,0.0002847380410022779,18,0.005125284738041002,3,0.0008542141230068337,7,0.0019931662870159455,5,0.0014236902050113896,0,0.0,9,0.002562642369020501,0,0.0
1415,Republican,-0.7418,0.207,521,521.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,0.019193857965451054,8,0.015355086372360844,0,0.0
1416,Democrat,0.9999,0.054,3943,3943.0,14,0.003550595992898808,7,0.001775297996449404,17,0.004311437991377124,3,0.000760841998478316,0,0.0,25,0.0063403499873193,14,0.003550595992898808,0,0.0
1417,Republican,0.9998,0.111,4271,4271.0,41,0.009599625380472957,23,0.005385155701240927,6,0.0014048232264106766,0,0.0,5,0.0011706860220088973,50,0.011706860220088973,25,0.005853430110044486,2,0.0004682744088035589
1418,Republican,0.9992,0.038,1617,1617.0,0,0.0,36,0.022263450834879406,1,0.0006184291898577613,0,0.0,0,0.0,1,0.0006184291898577613,9,0.0055658627087198514,0,0.0
1419,Democrat,0.8981,0.064,82,82.0,0,0.0,0,0.0,1,0.012195121951219513,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1420,Democrat,0.9907,0.09,1160,1160.0,4,0.0034482758620689655,13,0.011206896551724138,2,0.0017241379310344827,0,0.0,0,0.0,3,0.002586206896551724,3,0.002586206896551724,0,0.0
1421,Democrat,1.0,0.053,8283,8283.0,40,0.004829168175781722,15,0.0018109380659181455,16,0.0019316672703126887,19,0.002293854883496318,6,0.0007243752263672582,6,0.0007243752263672582,18,0.0021731256791017745,1,0.00012072920439454304
1422,Democrat,0.7783,0.048,46,46.0,0,0.0,0,0.0,4,0.08695652173913043,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1423,Democrat,-0.9984,0.223,480,480.0,0,0.0,0,0.0,3,0.00625,0,0.0,1,0.0020833333333333333,5,0.010416666666666666,0,0.0,1,0.0020833333333333333
1424,Republican,0.9995,0.115,2239,2239.0,4,0.001786511835640911,4,0.001786511835640911,6,0.0026797677534613666,2,0.0008932559178204555,2,0.0008932559178204555,30,0.013398838767306834,15,0.006699419383653417,0,0.0
1425,Republican,1.0,0.097,9965,9965.0,9,0.0009031610637230306,53,0.005318615153035625,21,0.002107375815353738,7,0.0007024586051179127,7,0.0007024586051179127,25,0.002508780732563974,30,0.0030105368790767687,17,0.0017059708981435023
1426,Republican,0.9999,0.077,2867,2867.0,14,0.004883153121730032,6,0.0020927799093128706,2,0.0006975933031042902,4,0.0013951866062085804,3,0.0010463899546564353,30,0.010463899546564353,9,0.003139169863969306,0,0.0
1427,Democrat,0.9999,0.052,4840,4840.0,26,0.005371900826446281,10,0.002066115702479339,8,0.001652892561983471,0,0.0,6,0.0012396694214876034,26,0.005371900826446281,24,0.0049586776859504135,3,0.0006198347107438017
1428,Democrat,0.9999,0.089,8648,8648.0,36,0.004162812210915819,68,0.00786308973172988,44,0.005087881591119334,23,0.0026595744680851063,14,0.0016188714153561516,49,0.005666049953746531,22,0.002543940795559667,14,0.0016188714153561516
1429,Democrat,0.9998,0.067,1722,1722.0,6,0.003484320557491289,4,0.0023228803716608595,0,0.0,0,0.0,5,0.0029036004645760743,16,0.009291521486643438,13,0.007549361207897794,0,0.0
1430,Republican,1.0,0.061,7810,7810.0,12,0.0015364916773367477,91,0.011651728553137003,8,0.001024327784891165,8,0.001024327784891165,1,0.00012804097311139564,11,0.0014084507042253522,35,0.004481434058898848,2,0.00025608194622279127
1431,Democrat,1.0,0.059,2041,2041.0,4,0.0019598236158745713,2,0.0009799118079372856,4,0.0019598236158745713,0,0.0,2,0.0009799118079372856,4,0.0019598236158745713,4,0.0019598236158745713,0,0.0
1432,Democrat,0.9999,0.071,2488,2488.0,13,0.00522508038585209,5,0.0020096463022508037,0,0.0,0,0.0,0,0.0,28,0.011254019292604502,36,0.014469453376205787,0,0.0
1433,Democrat,0.9999,0.063,7805,7805.0,0,0.0,43,0.005509288917360666,28,0.003587443946188341,18,0.0023062139654067906,3,0.0003843689942344651,4,0.0005124919923126201,9,0.0011531069827033953,0,0.0
1434,Republican,0.7165,0.121,258,258.0,0,0.0,0,0.0,1,0.003875968992248062,0,0.0,0,0.0,3,0.011627906976744186,2,0.007751937984496124,0,0.0
1435,Republican,-0.9348,0.155,454,454.0,0,0.0,0,0.0,8,0.01762114537444934,1,0.0022026431718061676,0,0.0,0,0.0,0,0.0,0,0.0
1436,Democrat,0.9993,0.064,1326,1326.0,20,0.015082956259426848,0,0.0,1,0.0007541478129713424,0,0.0,2,0.0015082956259426848,4,0.0030165912518853697,7,0.005279034690799397,0,0.0
1437,Republican,1.0,0.087,9526,9526.0,9,0.0009447826999790048,28,0.002939323955490237,11,0.0011547344110854503,2,0.0002099517111064455,1,0.00010497585555322275,5,0.0005248792777661138,7,0.0007348309888725593,0,0.0
1438,Democrat,0.9998,0.072,3595,3595.0,12,0.003337969401947149,10,0.0027816411682892906,8,0.0022253129346314327,11,0.00305980528511822,3,0.0008344923504867872,5,0.0013908205841446453,4,0.0011126564673157164,3,0.0008344923504867872
1439,Democrat,0.9999,0.081,4775,4775.0,21,0.004397905759162304,11,0.0023036649214659686,15,0.0031413612565445027,11,0.0023036649214659686,1,0.0002094240837696335,9,0.0018848167539267015,7,0.0014659685863874345,0,0.0
1440,Republican,0.9994,0.026,614,614.0,1,0.0016286644951140066,3,0.004885993485342019,0,0.0,0,0.0,0,0.0,1,0.0016286644951140066,0,0.0,0,0.0
1441,Democrat,1.0,0.075,13539,13539.0,84,0.006204298692665633,18,0.0013294925769997785,6,0.00044316419233325947,2,0.00014772139744441981,9,0.0006647462884998893,55,0.004062338429721545,63,0.004653224019499224,0,0.0
1442,Republican,0.9618,0.11,328,328.0,0,0.0,0,0.0,10,0.03048780487804878,1,0.003048780487804878,0,0.0,0,0.0,1,0.003048780487804878,0,0.0
1443,Democrat,0.9996,0.091,3471,3471.0,4,0.0011524056467876692,29,0.008354940939210602,2,0.0005762028233938346,2,0.0005762028233938346,0,0.0,0,0.0,2,0.0005762028233938346,0,0.0
1444,Democrat,0.9997,0.078,937,937.0,8,0.008537886872998933,0,0.0,0,0.0,0,0.0,1,0.0010672358591248667,11,0.011739594450373533,2,0.0021344717182497333,0,0.0
1445,Democrat,0.9937,0.088,3289,3289.0,23,0.006993006993006993,2,0.0006080875646093037,1,0.0003040437823046519,0,0.0,0,0.0,9,0.002736394040741867,7,0.002128306476132563,0,0.0
1446,Democrat,0.9675,0.122,1146,1146.0,0,0.0,2,0.0017452006980802793,1,0.0008726003490401396,2,0.0017452006980802793,8,0.006980802792321117,11,0.009598603839441536,5,0.004363001745200698,0,0.0
1447,Democrat,0.9818,0.068,714,714.0,0,0.0,0,0.0,1,0.0014005602240896359,0,0.0,3,0.004201680672268907,4,0.0056022408963585435,0,0.0,0,0.0
1448,Republican,1.0,0.088,4629,4629.0,13,0.0028083819399438324,44,0.009505292719809894,33,0.007128969539857421,10,0.002160293799956794,4,0.0008641175199827177,25,0.005400734499891985,38,0.008209116439835818,11,0.0023763231799524736
1449,Republican,0.9761,0.046,294,294.0,0,0.0,0,0.0,1,0.003401360544217687,0,0.0,0,0.0,2,0.006802721088435374,0,0.0,0,0.0
1450,Republican,1.0,0.069,3427,3427.0,17,0.004960606944849723,7,0.0020426028596440037,1,0.0002918004085205719,1,0.0002918004085205719,2,0.0005836008170411438,11,0.0032098044937262913,17,0.004960606944849723,0,0.0
1451,Republican,0.9945,0.004,299,299.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1452,Republican,0.9817,0.03,108,108.0,3,0.027777777777777776,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1453,Democrat,0.9996,0.113,2355,2355.0,23,0.009766454352441613,3,0.0012738853503184713,8,0.003397027600849257,1,0.0004246284501061571,1,0.0004246284501061571,16,0.006794055201698514,10,0.004246284501061571,0,0.0
1454,Republican,1.0,0.021,2205,2205.0,26,0.011791383219954649,5,0.0022675736961451248,8,0.0036281179138321997,11,0.004988662131519274,0,0.0,1,0.00045351473922902497,1,0.00045351473922902497,0,0.0
1455,Democrat,0.9998,0.053,4826,4826.0,11,0.0022793203481143802,20,0.004144218814753419,12,0.0024865312888520514,8,0.0016576875259013675,9,0.0018648984666390386,22,0.0045586406962287605,15,0.0031081641110650643,1,0.00020721094073767094
1456,Democrat,0.809,0.104,511,511.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,0.019569471624266144,0,0.0,0,0.0
1457,Republican,0.9935,0.022,1044,1044.0,2,0.0019157088122605363,2,0.0019157088122605363,0,0.0,0,0.0,0,0.0,10,0.009578544061302681,0,0.0,0,0.0
1458,Republican,-0.807,0.091,131,131.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.007633587786259542,0,0.0,0,0.0
1459,Republican,1.0,0.069,4896,4896.0,23,0.004697712418300653,65,0.013276143790849673,18,0.003676470588235294,17,0.003472222222222222,8,0.0016339869281045752,45,0.009191176470588236,17,0.003472222222222222,1,0.0002042483660130719
1460,Democrat,0.9999,0.069,4327,4327.0,0,0.0,14,0.0032354980355904783,12,0.0027732840305061245,7,0.0016177490177952392,0,0.0,2,0.00046221400508435407,6,0.0013866420152530623,0,0.0
1461,Democrat,0.9851,0.055,424,424.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0023584905660377358,0,0.0,0,0.0
1462,Democrat,0.9995,0.058,2100,2100.0,3,0.0014285714285714286,0,0.0,1,0.0004761904761904762,0,0.0,5,0.002380952380952381,6,0.002857142857142857,2,0.0009523809523809524,0,0.0
1463,Democrat,-0.9565,0.117,3832,3832.0,6,0.0015657620041753654,23,0.0060020876826722335,2,0.0005219206680584551,0,0.0,1,0.00026096033402922753,42,0.010960334029227558,11,0.002870563674321503,0,0.0
1464,Republican,1.0,0.048,9639,9639.0,3,0.0003112356053532524,41,0.004253553273161116,43,0.004461043676729951,1,0.00010374520178441747,2,0.00020749040356883493,11,0.0011411972196285923,35,0.0036310820624546117,2,0.00020749040356883493
1465,Republican,0.9881,0.058,141,141.0,1,0.0070921985815602835,0,0.0,1,0.0070921985815602835,0,0.0,0,0.0,2,0.014184397163120567,0,0.0,0,0.0
1466,Democrat,1.0,0.081,5920,5920.0,9,0.0015202702702702704,5,0.0008445945945945946,4,0.0006756756756756757,0,0.0,0,0.0,80,0.013513513513513514,76,0.012837837837837839,1,0.00016891891891891893
1467,Democrat,0.9959,0.13,910,910.0,4,0.004395604395604396,2,0.002197802197802198,9,0.00989010989010989,0,0.0,1,0.001098901098901099,3,0.0032967032967032967,0,0.0,0,0.0
1468,Democrat,0.9828,0.097,2399,2399.0,25,0.010421008753647354,0,0.0,1,0.00041684035014589413,0,0.0,2,0.0008336807002917883,1,0.00041684035014589413,3,0.0012505210504376823,0,0.0
1469,Democrat,0.924,0.083,580,580.0,1,0.0017241379310344827,0,0.0,1,0.0017241379310344827,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1470,Republican,0.9998,0.036,845,845.0,0,0.0,30,0.03550295857988166,0,0.0,0,0.0,11,0.01301775147928994,3,0.0035502958579881655,13,0.015384615384615385,0,0.0
1471,Democrat,0.8093,0.15,158,158.0,0,0.0,4,0.02531645569620253,5,0.03164556962025317,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1472,Democrat,0.9999,0.074,3143,3143.0,10,0.003181673560292714,39,0.012408526885141585,1,0.0003181673560292714,1,0.0003181673560292714,0,0.0,13,0.004136175628380528,0,0.0,0,0.0
1473,Republican,1.0,0.018,2870,2870.0,0,0.0,3,0.0010452961672473868,25,0.008710801393728223,5,0.0017421602787456446,2,0.0006968641114982578,3,0.0010452961672473868,5,0.0017421602787456446,0,0.0
1474,Republican,1.0,0.037,4401,4401.0,39,0.008861622358554875,3,0.0006816632583503749,1,0.00022722108611679165,1,0.00022722108611679165,3,0.0006816632583503749,2,0.0004544421722335833,14,0.003181095205635083,0,0.0
1475,Republican,1.0,0.04,10684,10684.0,17,0.0015911643579183826,78,0.007300636465743167,25,0.002339947585174092,36,0.0033695245226506927,6,0.0005615874204417821,13,0.001216772744290528,4,0.00037439161362785476,6,0.0005615874204417821
1476,Republican,-0.9847,0.219,168,168.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1477,Democrat,0.9993,0.067,2004,2004.0,8,0.003992015968063872,4,0.001996007984031936,0,0.0,0,0.0,0,0.0,26,0.012974051896207584,27,0.01347305389221557,0,0.0
1478,Democrat,0.9996,0.081,1220,1220.0,33,0.027049180327868853,2,0.001639344262295082,2,0.001639344262295082,1,0.000819672131147541,1,0.000819672131147541,5,0.004098360655737705,9,0.007377049180327869,0,0.0
1479,Democrat,0.9625,0.021,631,631.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.003169572107765452,3,0.004754358161648178,0,0.0
1480,Republican,1.0,0.096,9774,9774.0,17,0.0017393083691426233,59,0.006036423163494987,19,0.0019439328831594026,54,0.0055248618784530384,5,0.0005115612850419481,29,0.0029670554532432985,12,0.0012277470841006752,6,0.0006138735420503376
1481,Republican,0.8966,0.049,212,212.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1482,Republican,0.9985,0.086,3523,3523.0,7,0.0019869429463525404,11,0.003122338915696849,2,0.0005676979846721544,1,0.0002838489923360772,1,0.0002838489923360772,4,0.0011353959693443088,2,0.0005676979846721544,0,0.0
