speech_id,president,party,year,sentiment_score,negativity_score,speech_length,avg_sentence_length,kw_democracy_count,kw_democracy_freq,kw_economy_count,kw_economy_freq,kw_welfare_health_count,kw_welfare_health_freq,kw_education_count,kw_education_freq,kw_environment_count,kw_environment_freq,kw_security_defense_count,kw_security_defense_freq,kw_foreign_policy_count,kw_foreign_policy_freq,kw_immigration_count,kw_immigration_freq
571,Jimmy Carter,Democrat,1980,0.9984,0.102,815,19.404761904761905,1,0.001226993865030675,0,0.0,2,0.00245398773006135,0,0.0,0,0.0,0,0.0,5,0.006134969325153374,0,0.0
572,Grover Cleveland,Democrat,1893,0.9992,0.081,2052,39.46153846153846,0,0.0,12,0.005847953216374269,2,0.0009746588693957114,0,0.0,1,0.0004873294346978557,0,0.0,9,0.0043859649122807015,0,0.0
573,James K. Polk,Democrat,1846,0.9978,0.07,941,36.19230769230769,3,0.003188097768331562,0,0.0,0,0.0,0,0.0,1,0.0010626992561105207,20,0.021253985122210415,6,0.006376195536663124,0,0.0
574,Barack Obama,Democrat,2009,0.9997,0.106,2400,22.01834862385321,6,0.0025,11,0.004583333333333333,7,0.002916666666666667,2,0.0008333333333333334,2,0.0008333333333333334,12,0.005,9,0.00375,1,0.0004166666666666667
575,Theodore Roosevelt,Republican,1903,1.0,0.037,6450,9.953703703703704,2,0.000310077519379845,0,0.0,3,0.00046511627906976747,0,0.0,5,0.0007751937984496124,41,0.006356589147286822,30,0.004651162790697674,0,0.0
576,Ulysses S. Grant,Republican,1869,0.997,0.021,608,101.33333333333333,12,0.019736842105263157,1,0.001644736842105263,1,0.001644736842105263,0,0.0,0,0.0,4,0.006578947368421052,0,0.0,0,0.0
577,Joe Biden,Democrat,2024,0.9997,0.091,1640,14.513274336283185,14,0.00853658536585366,7,0.00426829268292683,5,0.003048780487804878,0,0.0,2,0.0012195121951219512,15,0.009146341463414634,11,0.006707317073170732,2,0.0012195121951219512
578,John F. Kennedy,Democrat,1961,0.9989,0.124,1366,24.392857142857142,8,0.005856515373352855,0,0.0,3,0.0021961932650073207,0,0.0,2,0.0014641288433382138,10,0.007320644216691069,15,0.010980966325036604,1,0.0007320644216691069
579,Andrew Johnson,Democrat,1865,-0.7835,0.102,301,20.066666666666666,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12,0.03986710963455149,0,0.0,0,0.0
580,Bill Clinton,Democrat,1996,-0.9987,0.157,1902,19.02,50,0.026288117770767613,3,0.0015772870662460567,1,0.0005257623554153522,2,0.0010515247108307045,1,0.0005257623554153522,11,0.0057833859095688745,0,0.0,0,0.0
581,Herbert Hoover,Republican,1929,0.9994,0.024,1092,37.6551724137931,1,0.0009157509157509158,0,0.0,0,0.0,0,0.0,0,0.0,5,0.004578754578754579,33,0.03021978021978022,0,0.0
582,Chester A. Arthur,Republican,1884,0.9801,0.016,330,30.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0030303030303030303,1,0.0030303030303030303,0,0.0
583,Bill Clinton,Democrat,1995,0.9959,0.129,910,16.545454545454547,4,0.004395604395604396,2,0.002197802197802198,9,0.00989010989010989,0,0.0,1,0.001098901098901099,3,0.0032967032967032967,0,0.0,0,0.0
584,John F. Kennedy,Democrat,1961,0.973,0.124,2439,26.802197802197803,7,0.002870028700287003,4,0.0016400164001640015,1,0.0004100041000410004,0,0.0,0,0.0,28,0.011480114801148012,10,0.004100041000410004,0,0.0
585,Benjamin Harrison,Republican,1889,1.0,0.058,12906,29.465753424657535,33,0.0025569502556950256,26,0.0020145668681233533,8,0.0006198667286533395,18,0.001394700139470014,8,0.0006198667286533395,46,0.0035642336897567023,39,0.00302185030218503,6,0.00046490004649000463
586,John F. Kennedy,Democrat,1960,0.9991,0.092,2555,19.9609375,10,0.003913894324853229,4,0.0015655577299412916,8,0.0031311154598825833,3,0.0011741682974559687,1,0.0003913894324853229,6,0.0023483365949119373,11,0.004305283757338552,0,0.0
587,Barack Obama,Democrat,2012,0.9999,0.064,2246,20.990654205607477,10,0.004452359750667854,11,0.004897595725734639,6,0.0026714158504007124,6,0.0026714158504007124,0,0.0,8,0.003561887800534283,8,0.003561887800534283,2,0.0008904719501335708
588,James Buchanan,Democrat,1857,0.9999,0.071,2649,35.32,32,0.0120800302000755,5,0.001887504718761797,2,0.0007550018875047187,0,0.0,0,0.0,19,0.007172517931294828,13,0.004907512268780672,0,0.0
589,Ronald Reagan,Republican,1982,1.0,0.076,5129,20.765182186234817,28,0.00545915383115617,84,0.016377461493468512,13,0.0025346071358939366,6,0.0011698186781048938,7,0.0013647884577890426,25,0.004874244492103724,19,0.00370442581399883,0,0.0
590,Ulysses S. Grant,Republican,1869,0.9703,0.012,162,16.2,0,0.0,2,0.012345679012345678,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
591,Benjamin Harrison,Republican,1890,1.0,0.055,11416,31.106267029972752,22,0.0019271198318149966,65,0.005693763139453399,8,0.000700770847932726,0,0.0,19,0.0016643307638402243,20,0.001751927119831815,46,0.004029432375613175,1,8.759635599159075e-05
592,James Buchanan,Democrat,1860,1.0,0.075,13963,29.835470085470085,149,0.010671059227959608,18,0.0012891212490152547,5,0.00035808923583757074,0,0.0,6,0.0004297070830050849,55,0.003938981594213278,45,0.0032228031225381365,0,0.0
593,Franklin D. Roosevelt,Democrat,1942,-0.9996,0.148,3160,20.927152317880793,6,0.0018987341772151898,22,0.006962025316455696,4,0.0012658227848101266,0,0.0,1,0.00031645569620253165,32,0.010126582278481013,12,0.0037974683544303796,0,0.0
594,Herbert Hoover,Republican,1931,0.9993,0.089,1467,32.6,0,0.0,4,0.0027266530334014998,2,0.0013633265167007499,0,0.0,0,0.0,1,0.0006816632583503749,3,0.002044989775051125,0,0.0
595,Lyndon B. Johnson,Democrat,1968,0.9828,0.061,679,18.86111111111111,13,0.01914580265095729,2,0.0029455081001472753,4,0.005891016200294551,0,0.0,2,0.0029455081001472753,1,0.0014727540500736377,0,0.0,0,0.0
596,Andrew Jackson,Democrat,1830,1.0,0.056,14998,38.35805626598466,43,0.002867048939858648,33,0.00220029337244966,8,0.0005334044539271903,0,0.0,9,0.000600080010668089,22,0.0014668622482997733,39,0.002600346712895053,0,0.0
597,John F. Kennedy,Democrat,1961,0.9991,0.053,904,27.393939393939394,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0011061946902654867,1,0.0011061946902654867,1,0.0011061946902654867
598,James Buchanan,Democrat,1860,0.9941,0.088,3297,29.17699115044248,23,0.006976038823172581,2,0.0006066120715802245,1,0.00030330603579011223,0,0.0,0,0.0,9,0.00272975432211101,7,0.0021231422505307855,0,0.0
599,Lyndon B. Johnson,Democrat,1965,0.9989,0.101,2434,17.766423357664234,4,0.0016433853738701725,5,0.002054231717337716,11,0.0045193097781429745,10,0.004108463434675432,4,0.0016433853738701725,25,0.010271158586688579,20,0.008216926869350863,0,0.0
600,Andrew Johnson,Democrat,1867,-0.99,0.09,5831,21.51660516605166,17,0.0029154518950437317,5,0.0008574858514834505,0,0.0,0,0.0,1,0.0001714971702966901,36,0.0061738981306808435,0,0.0,0,0.0
601,Joe Biden,Democrat,2024,0.9978,0.124,4173,13.863787375415283,59,0.01413850946561227,4,0.000958543014617781,0,0.0,0,0.0,0,0.0,21,0.0050323508267433505,18,0.004313443565780014,0,0.0
602,Franklin D. Roosevelt,Democrat,1940,0.9996,0.11,4033,22.15934065934066,10,0.002479543763947434,16,0.003967270022315894,2,0.0004959087527894868,0,0.0,1,0.0002479543763947434,68,0.01686089759484255,32,0.007934540044631788,0,0.0
603,Joe Biden,Democrat,2024,0.9981,0.076,1063,14.561643835616438,12,0.011288805268109126,0,0.0,1,0.0009407337723424271,0,0.0,0,0.0,7,0.00658513640639699,2,0.0018814675446848542,0,0.0
604,Donald Trump,Republican,2020,1.0,0.045,10266,13.45478374836173,3,0.0002922267679719462,43,0.004188583674264563,45,0.004383401519579193,1,9.74089226573154e-05,2,0.0001948178453146308,11,0.0010714981492304695,35,0.0034093122930060394,2,0.0001948178453146308
605,Benjamin Harrison,Republican,1889,0.9032,0.07,761,42.27777777777778,1,0.001314060446780552,1,0.001314060446780552,2,0.002628120893561104,0,0.0,3,0.003942181340341655,1,0.001314060446780552,0,0.0,1,0.001314060446780552
606,Barack Obama,Democrat,2013,0.9999,0.065,2138,24.02247191011236,23,0.010757717492984098,11,0.005144995322731525,10,0.004677268475210477,5,0.0023386342376052385,4,0.0018709073900841909,11,0.005144995322731525,6,0.002806361085126286,2,0.0009354536950420954
607,Woodrow Wilson,Democrat,1917,0.9993,0.125,3932,28.91176470588235,19,0.004832146490335707,4,0.001017293997965412,0,0.0,0,0.0,3,0.000762970498474059,54,0.013733468972533061,33,0.00839267548321465,0,0.0
608,James Buchanan,Democrat,1861,0.9957,0.101,1997,26.626666666666665,17,0.008512769153730596,3,0.0015022533800701052,0,0.0,0,0.0,1,0.000500751126690035,20,0.010015022533800702,4,0.00200300450676014,0,0.0
609,Ronald Reagan,Republican,1984,0.9994,0.104,13901,15.566629339305711,58,0.004172361700597079,29,0.0020861808502985395,8,0.0005754981655995971,9,0.0006474354362995468,13,0.0009351845190993454,70,0.005035608948996475,49,0.0035249262642975325,23,0.0016545572260988418
610,George W. Bush,Republican,2004,1.0,0.08,5246,17.722972972972972,40,0.007624857033930614,60,0.011437285550895921,42,0.008006099885627144,21,0.004003049942813572,4,0.0007624857033930614,31,0.005909264201296225,32,0.006099885627144491,0,0.0
611,Andrew Johnson,Democrat,1867,0.999,0.039,1441,65.5,22,0.015267175572519083,0,0.0,0,0.0,0,0.0,1,0.0006939625260235947,0,0.0,0,0.0,0,0.0
612,Bill Clinton,Democrat,1993,0.9995,0.053,2319,19.652542372881356,6,0.00258732212160414,4,0.0017248814144027599,7,0.00301854247520483,1,0.00043122035360068997,2,0.0008624407072013799,19,0.008193186718413108,0,0.0,0,0.0
613,Bill Clinton,Democrat,1993,0.9995,0.044,1041,28.916666666666668,0,0.0,14,0.013448607108549471,18,0.01729106628242075,0,0.0,1,0.0009606147934678194,1,0.0009606147934678194,3,0.002881844380403458,0,0.0
614,George W. Bush,Republican,2003,-0.9995,0.156,5342,17.926174496644297,17,0.003182328715836765,36,0.0067390490453013855,30,0.005615874204417821,7,0.0013103706476974915,15,0.0028079371022089105,52,0.009734181954324224,51,0.009546986147510296,1,0.00018719580681392738
615,Donald Trump,Republican,2017,1.0,0.041,4430,11.844919786096257,6,0.0013544018058690745,14,0.003160270880361174,4,0.0009029345372460496,1,0.0002257336343115124,7,0.001580135440180587,2,0.0004514672686230248,1,0.0002257336343115124,0,0.0
616,Herbert Hoover,Republican,1930,0.9992,0.037,1622,28.964285714285715,0,0.0,36,0.02219482120838471,1,0.0006165228113440197,0,0.0,0,0.0,1,0.0006165228113440197,9,0.005548705302096177,0,0.0
617,Harry S. Truman,Democrat,1948,0.9998,0.067,2643,17.85810810810811,7,0.0026485054861899358,17,0.006432084752175558,14,0.0052970109723798715,6,0.0022701475595913734,1,0.00037835792659856227,9,0.00340522133938706,14,0.0052970109723798715,0,0.0
618,Lyndon B. Johnson,Democrat,1968,0.9833,0.037,420,42.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,0.014285714285714285,2,0.004761904761904762,0,0.0
619,Ronald Reagan,Republican,1986,0.9995,0.087,1414,25.25,6,0.004243281471004243,48,0.033946251768033946,9,0.006364922206506365,0,0.0,0,0.0,1,0.0007072135785007072,4,0.002828854314002829,0,0.0
620,Andrew Johnson,Democrat,1868,0.9997,0.067,6217,29.05140186915888,4,0.0006433971368827409,3,0.00048254785266205565,2,0.00032169856844137045,0,0.0,2,0.00032169856844137045,71,0.01142029917966865,0,0.0,0,0.0
621,Franklin D. Roosevelt,Democrat,1934,0.9999,0.071,3154,26.50420168067227,10,0.0031705770450221942,39,0.012365250475586557,1,0.0003170577045022194,1,0.0003170577045022194,0,0.0,13,0.004121750158528852,0,0.0,0,0.0
622,William McKinley,Republican,1900,0.9998,0.053,2007,26.76,12,0.005979073243647235,16,0.007972097658196313,4,0.001993024414549078,1,0.0004982561036372695,3,0.0014947683109118087,9,0.004484304932735426,15,0.007473841554559043,1,0.0004982561036372695
623,George W. Bush,Republican,2002,-0.9989,0.179,2773,16.50595238095238,11,0.003966822935448972,5,0.0018031013342949874,4,0.00144248106743599,0,0.0,0,0.0,52,0.01875225387666787,45,0.016227912008654886,0,0.0
624,John F. Kennedy,Democrat,1962,0.9998,0.092,3843,25.11764705882353,4,0.0010408534998698933,81,0.02107728337236534,2,0.0005204267499349467,14,0.0036429872495446266,1,0.00026021337496747333,8,0.0020817069997397866,21,0.00546448087431694,0,0.0
625,John F. Kennedy,Democrat,1963,0.9998,0.071,2016,26.181818181818183,32,0.015873015873015872,3,0.001488095238095238,2,0.000992063492063492,22,0.010912698412698412,1,0.000496031746031746,7,0.003472222222222222,7,0.003472222222222222,0,0.0
626,Franklin D. Roosevelt,Democrat,1943,0.9829,0.093,350,20.58823529411765,1,0.002857142857142857,0,0.0,0,0.0,0,0.0,1,0.002857142857142857,10,0.02857142857142857,8,0.022857142857142857,0,0.0
627,Calvin Coolidge,Republican,1927,1.0,0.066,8721,19.209251101321588,14,0.0016053204907694072,53,0.006077284715055613,18,0.0020639834881320948,14,0.0016053204907694072,25,0.0028666437335167984,48,0.005503955968352253,29,0.0033253067308794864,4,0.00045866299736268775
628,Grover Cleveland,Democrat,1895,0.9995,0.05,1554,51.8,7,0.0045045045045045045,0,0.0,1,0.0006435006435006435,0,0.0,0,0.0,3,0.0019305019305019305,13,0.008365508365508366,0,0.0
629,Andrew Jackson,Democrat,1832,1.0,0.066,7844,39.22,44,0.0056093829678735335,23,0.002932177460479347,2,0.00025497195308516065,0,0.0,2,0.00025497195308516065,31,0.00395206527281999,33,0.004207037225905151,0,0.0
630,Dwight D. Eisenhower,Republican,1954,1.0,0.053,6031,20.58361774744027,28,0.004642679489305256,84,0.013928038467915769,34,0.005637539379870668,14,0.002321339744652628,10,0.00165809981760902,68,0.011275078759741337,49,0.008124689106284198,2,0.000331619963521804
631,Franklin D. Roosevelt,Democrat,1941,0.5859,0.141,139,17.375,2,0.014388489208633094,0,0.0,0,0.0,0,0.0,0,0.0,3,0.02158273381294964,4,0.02877697841726619,0,0.0
632,Franklin D. Roosevelt,Democrat,1933,0.9998,0.076,2965,24.915966386554622,2,0.0006745362563237774,35,0.011804384485666104,3,0.001011804384485666,0,0.0,0,0.0,1,0.0003372681281618887,1,0.0003372681281618887,0,0.0
633,Grover Cleveland,Democrat,1895,0.8554,0.108,601,46.23076923076923,0,0.0,1,0.0016638935108153079,0,0.0,0,0.0,0,0.0,0,0.0,4,0.0066555740432612314,0,0.0
634,Jimmy Carter,Democrat,1978,1.0,0.086,4578,18.166666666666668,20,0.00436871996505024,106,0.023154215814766274,11,0.002402795980777632,4,0.0008737439930100481,13,0.002839667977282656,29,0.006334643949322849,48,0.010484927916120577,0,0.0
635,James Buchanan,Democrat,1861,0.959,0.053,579,44.53846153846154,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,0.010362694300518135,0,0.0,0,0.0
636,Barack Obama,Democrat,2010,0.9996,0.086,2738,20.28148148148148,0,0.0,10,0.003652300949598247,6,0.002191380569758948,2,0.0007304601899196494,23,0.008400292184075968,3,0.001095690284879474,5,0.0018261504747991235,1,0.0003652300949598247
637,Abraham Lincoln,Republican,1862,1.0,0.075,8281,26.205696202531644,24,0.0028982007003985027,38,0.0045888177756309625,2,0.00024151672503320854,0,0.0,7,0.0008453085376162299,32,0.0038642676005313367,38,0.0045888177756309625,0,0.0
638,Andrew Johnson,Democrat,1868,1.0,0.062,9653,33.171821305841924,43,0.004454573707655651,30,0.0031078421216202217,3,0.00031078421216202215,0,0.0,5,0.0005179736869367036,66,0.0068372526675644875,39,0.004040194758106288,1,0.00010359473738734072
639,Franklin D. Roosevelt,Democrat,1943,-0.9953,0.142,1464,21.217391304347824,2,0.001366120218579235,8,0.00546448087431694,0,0.0,0,0.0,0,0.0,21,0.014344262295081968,6,0.004098360655737705,0,0.0
640,Andrew Johnson,Democrat,1867,0.9992,0.058,1256,40.516129032258064,15,0.01194267515923567,0,0.0,1,0.0007961783439490446,0,0.0,0,0.0,10,0.007961783439490446,1,0.0007961783439490446,0,0.0
641,Woodrow Wilson,Democrat,1919,0.9999,0.097,4760,29.75,10,0.0021008403361344537,50,0.01050420168067227,7,0.0014705882352941176,3,0.0006302521008403362,3,0.0006302521008403362,30,0.0063025210084033615,33,0.006932773109243697,0,0.0
642,Grover Cleveland,Democrat,1894,0.9851,0.055,424,32.61538461538461,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0023584905660377358,0,0.0,0,0.0
643,Donald Trump,Republican,2021,0.9966,0.082,362,14.48,3,0.008287292817679558,3,0.008287292817679558,0,0.0,0,0.0,0,0.0,2,0.0055248618784530384,0,0.0,0,0.0
644,Theodore Roosevelt,Republican,1905,0.9995,0.069,923,31.82758620689655,3,0.0032502708559046588,0,0.0,4,0.004333694474539545,0,0.0,1,0.0010834236186348862,3,0.0032502708559046588,5,0.005417118093174431,0,0.0
645,Woodrow Wilson,Democrat,1916,0.9985,0.047,1306,28.391304347826086,4,0.0030627871362940277,1,0.0007656967840735069,0,0.0,0,0.0,0,0.0,2,0.0015313935681470138,0,0.0,0,0.0
646,Franklin D. Roosevelt,Democrat,1943,-0.8668,0.096,2458,19.664,4,0.0016273393002441008,27,0.010984540276647681,4,0.0016273393002441008,0,0.0,0,0.0,36,0.014646053702196907,9,0.003661513425549227,1,0.0004068348250610252
647,Joe Biden,Democrat,2021,0.9999,0.053,3269,15.641148325358852,6,0.0018354236769654328,34,0.010400734169470786,6,0.0018354236769654328,3,0.0009177118384827164,10,0.0030590394616090547,2,0.000611807892321811,11,0.00336494340776996,0,0.0
648,Barack Obama,Democrat,2012,1.0,0.085,4745,19.056224899598394,17,0.003582718651211802,59,0.012434141201264489,26,0.005479452054794521,27,0.005690200210748156,10,0.002107481559536354,19,0.004004214963119073,13,0.0027397260273972603,4,0.0008429926238145417
649,Franklin Pierce,Democrat,1856,-0.9592,0.126,904,56.5,3,0.00331858407079646,1,0.0011061946902654867,1,0.0011061946902654867,0,0.0,0,0.0,18,0.01991150442477876,2,0.0022123893805309734,0,0.0
650,Franklin D. Roosevelt,Democrat,1940,0.9999,0.077,3536,26.0,15,0.004242081447963801,0,0.0,4,0.0011312217194570137,0,0.0,4,0.0011312217194570137,30,0.008484162895927601,20,0.005656108597285068,0,0.0
651,Benjamin Harrison,Republican,1889,0.9975,0.0,352,27.076923076923077,1,0.002840909090909091,0,0.0,0,0.0,0,0.0,0,0.0,1,0.002840909090909091,0,0.0,0,0.0
652,William McKinley,Republican,1898,0.9991,0.11,5803,36.26875,9,0.0015509219369291745,9,0.0015509219369291745,3,0.0005169739789763915,0,0.0,2,0.0003446493193175943,45,0.007754609684645873,17,0.002929519214199552,0,0.0
653,Bill Clinton,Democrat,1995,0.9999,0.098,4634,21.553488372093025,17,0.0036685369011653,15,0.0032369443245576176,25,0.00539490720759603,15,0.0032369443245576176,1,0.00021579628830384117,15,0.0032369443245576176,5,0.0010789814415192059,1,0.00021579628830384117
654,Andrew Jackson,Democrat,1832,0.9997,0.094,8900,32.96296296296296,100,0.011235955056179775,7,0.0007865168539325843,4,0.00044943820224719103,1,0.00011235955056179776,3,0.00033707865168539324,20,0.0022471910112359553,11,0.0012359550561797752,0,0.0
655,Warren G. Harding,Republican,1921,0.9999,0.088,5594,26.89423076923077,9,0.0016088666428316052,46,0.008223096174472649,5,0.000893814801573114,3,0.0005362888809438684,4,0.0007150518412584912,19,0.0033964962459778333,31,0.005541651769753307,0,0.0
656,Franklin D. Roosevelt,Democrat,1938,0.9999,0.077,4575,31.551724137931036,13,0.0028415300546448087,57,0.012459016393442624,13,0.0028415300546448087,2,0.0004371584699453552,8,0.0017486338797814208,15,0.003278688524590164,5,0.001092896174863388,0,0.0
657,Bill Clinton,Democrat,1996,1.0,0.081,7013,19.37292817679558,18,0.002566661913589049,74,0.010551832311421646,79,0.01126479395408527,50,0.007129616426636247,10,0.0014259232853272494,33,0.004705546841579923,12,0.0017111079423926994,1,0.00014259232853272493
658,Lyndon B. Johnson,Democrat,1965,0.9962,0.103,4622,15.562289562289562,7,0.0015144958892254435,17,0.0036780614452617912,13,0.0028126352228472523,11,0.002379922111639983,1,0.00021635655560363478,26,0.005625270445694505,8,0.0017308524448290783,0,0.0
659,Lyndon B. Johnson,Democrat,1967,0.9985,0.064,4318,15.476702508960573,13,0.0030106530801296896,12,0.002779064381658175,6,0.0013895321908290875,2,0.0004631773969430292,1,0.0002315886984715146,22,0.005094951366373321,6,0.0013895321908290875,0,0.0
660,Bill Clinton,Democrat,1994,0.9965,0.095,1305,19.47761194029851,12,0.009195402298850575,1,0.0007662835249042146,4,0.0030651340996168583,1,0.0007662835249042146,3,0.0022988505747126436,8,0.006130268199233717,7,0.0053639846743295016,0,0.0
661,Barack Obama,Democrat,2010,0.9996,0.1,3563,19.469945355191257,6,0.0016839741790625876,31,0.008700533258490037,2,0.000561324726354196,2,0.000561324726354196,0,0.0,0,0.0,5,0.0014033118158854898,0,0.0
